receta_uuid,receta_titulo,receta_url,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
47e01837-220f-4c83-9ffb-a4bdb589b207,Quiche de espinacas y queso de cabra,https://www.recetasgratis.net/receta-de-quiche-de-espinacas-y-queso-de-cabra-60392.html,1,1 lámina de Masa brisa o Masa quebrada 180 gramos de Espinaca fresca 4 Huevos 100 mililitros de Nata líquida 200 gramos de Queso de cabra 150 mililitros de Leche entera 200 gramos de Bacon ahumado 100 gramos de Queso Emmental rallado 1 pizca de Sal y Pimienta,1,1,,,,lámina de Masa brisa o Masa quebrada 180 gramos de Espinaca fresca 4 Huevos 100 mililitros de Nata líquida 200 gramos de Queso de cabra 150 mililitros de Leche entera 200 gramos de Bacon ahumado 100 gramos de Queso Emmental rallado 1 pizca de Sal y Pimienta,,,,,
80c32786-3832-4577-a40d-a6a403d8749f,Chalupas poblanas de Analco,https://www.recetasgratis.net/receta-de-chalupas-poblanas-de-analco-60360.html,1,20 piezas de Tortillas de maíz para chalupas (tortilla pequeña) 2 tazas de Pollo deshebrado 2 tazas de Puré de papa 5 piezas de Tomate rojo 6 piezas de Tomate verde ½ pieza de Cebolla 2 dientes de Ajo 4 piezas de Chile serrano 1 pizca de Sal 1 pizca de Pimienta 2 cucharaditas de Consomé de pollo en polvo,20,20,,,,piezas de Tortillas de maíz para chalupas (tortilla pequeña) 2 tazas de Pollo deshebrado 2 tazas de Puré de papa 5 piezas de Tomate rojo 6 piezas de Tomate verde ½ pieza de Cebolla 2 dientes de Ajo 4 piezas de Chile serrano 1 pizca de Sal 1 pizca de Pimienta 2 cucharaditas de Consomé de pollo en polvo,,,,,
d882dca4-8ae3-47da-8543-a653585d44b1,Chicharrón preparado,https://www.recetasgratis.net/receta-de-chicharron-preparado-60359.html,1,4 piezas de Chicharrón de harina 1 taza de Cueritos de cerdo ½ pieza de Col 1 pieza de Aguacate 1 pieza de Tomate rojo ½ taza de Crema ácida ½ taza de Salsa Valentina,4,4,,,,piezas de Chicharrón de harina 1 taza de Cueritos de cerdo ½ pieza de Col 1 pieza de Aguacate 1 pieza de Tomate rojo ½ taza de Crema ácida ½ taza de Salsa Valentina,,,,,
96271e6e-6a4a-4e24-8e42-1ecc6fe5db84,Huarache de nopal con bistec,https://www.recetasgratis.net/receta-de-huarache-de-nopal-con-bistec-60354.html,1,1 kilogramo de Masa de maíz 6 piezas de Nopales frescos 500 gramos de Bistec de res 1 pieza de Cebolla 2 tazas de Frijoles refritos 1 pizca de Sal 1 pizca de Pimienta 1 cucharada sopera de Bicarbonato de sodio 1 diente de Ajo 1 cucharada sopera de Aceite,1,1,,,kilogramo,Masa de maíz 6 piezas de Nopales frescos 500 gramos de Bistec de res 1 pieza de Cebolla 2 tazas de Frijoles refritos 1 pizca de Sal 1 pizca de Pimienta 1 cucharada sopera de Bicarbonato de sodio 1 diente de Ajo 1 cucharada sopera de Aceite,,,,,
ff968cad-42cc-4651-965a-8b3ac46a8393,"Croquetas de jamón, queso y huevo",https://www.recetasgratis.net/receta-de-croquetas-de-jamon-queso-y-huevo-60304.html,1,150 gramos de Harina 100 gramos de Pan rallado 3 unidades de Huevos ¼ unidad de Cebolla 100 gramos de Jamón serrano 200 mililitros de Leche 150 gramos de Queso rallado 2 cucharadas soperas de Ajo molido 2 cucharadas de postre de Sal 2 cucharadas soperas de Aceite,150,150,,,gramos,Harina 100 gramos de Pan rallado 3 unidades de Huevos ¼ unidad de Cebolla 100 gramos de Jamón serrano 200 mililitros de Leche 150 gramos de Queso rallado 2 cucharadas soperas de Ajo molido 2 cucharadas de postre de Sal 2 cucharadas soperas de Aceite,,,,,
d23151aa-c074-4d69-ad2a-6df08bea0e8f,Dip de camarones con mayonesa,https://www.recetasgratis.net/receta-de-dip-de-camarones-con-mayonesa-60343.html,1,1 bolsa de Camarones pelados (1 kilo) Mayonesa 2 ramas de Cilantro Galletas saladas,1,1,,,,bolsa de Camarones pelados (1 kilo) Mayonesa 2 ramas de Cilantro Galletas saladas,,,,,
715c5ba0-5d0d-40d3-b5b0-c5d843ed7f33,Quiche de espinacas y queso mozzarella,https://www.recetasgratis.net/receta-de-quiche-de-espinacas-y-queso-mozzarella-60342.html,1,1 lámina de Pasta brisa 200 mililitros de Nata líquida 1 bolsa de Espinacas 250 gramos de Queso mozzarella 50 gramos de Queso rallado 1 chorro de Aceite 1 pizca de Sal 3 Huevos 1 pizca de Pimienta,1,1,,,,lámina de Pasta brisa 200 mililitros de Nata líquida 1 bolsa de Espinacas 250 gramos de Queso mozzarella 50 gramos de Queso rallado 1 chorro de Aceite 1 pizca de Sal 3 Huevos 1 pizca de Pimienta,,,,,
96f7fe72-3418-4142-b88c-968c7c3dbcc9,Sopes de nopal con Philadelphia,https://www.recetasgratis.net/receta-de-sopes-de-nopal-con-philadelphia-60325.html,1,10 piezas de Nopal mediano 1 taza de Frijol refrito 1 taza de Queso crema philadelphia ½ pieza de Lechuga 1 pizca de Sal 1 pizca de Pimienta,10,10,,,,piezas de Nopal mediano 1 taza de Frijol refrito 1 taza de Queso crema philadelphia ½ pieza de Lechuga 1 pizca de Sal 1 pizca de Pimienta,,,,,
31d8a4be-aa8c-42ad-9074-e41b648a605a,Pastel de plátano maduro y queso,https://www.recetasgratis.net/receta-de-pastel-de-platano-maduro-y-queso-60311.html,1,2 Huevos 2 Plátanos maduros grandes 1 cucharadita de Polvo de hornear lo levadura química 40 gramos de Panela o azúcar 2 cucharadas soperas de Leche 3 cucharadas soperas de Mantequilla pomada 4 cucharadas soperas de Harina de trigo 100 gramos de Queso latino 100 gramos de Queso mozzarella 1 puñado de Queso rallado para gratinar,2,2,,,,Huevos 2 Plátanos maduros grandes 1 cucharadita de Polvo de hornear lo levadura química 40 gramos de Panela o azúcar 2 cucharadas soperas de Leche 3 cucharadas soperas de Mantequilla pomada 4 cucharadas soperas de Harina de trigo 100 gramos de Queso latino 100 gramos de Queso mozzarella 1 puñado de Queso rallado para gratinar,,,,,
d67b04c4-7b2e-4452-951d-04c95291eec0,"Sándwich de pollo, jamón y queso",https://www.recetasgratis.net/receta-de-sandwich-de-pollo-jamon-y-queso-60265.html,1,3 filetes de Pechuga de pollo 4 lonchas de Jamón de York 100 gramos de Lechuga 8 lonchas de Queso 6 rebanadas de Pan de molde,3,3,,,,filetes de Pechuga de pollo 4 lonchas de Jamón de York 100 gramos de Lechuga 8 lonchas de Queso 6 rebanadas de Pan de molde,,,,,
3fbf668a-2b35-47db-95bc-30436fdbc3c6,Bolillo con relleno de puerco,https://www.recetasgratis.net/receta-de-bolillo-con-relleno-de-puerco-60256.html,1,4 piezas de Bolillo 400 gramos de Pierna de cerdo 4 cucharadas soperas de Mayonesa 4 cucharadas soperas de Frijol molido 2 piezas de Tomate rojo ½ pieza de Cebolla 1 pieza de Aguacate ½ pieza de Lechuga,4,4,,,,piezas de Bolillo 400 gramos de Pierna de cerdo 4 cucharadas soperas de Mayonesa 4 cucharadas soperas de Frijol molido 2 piezas de Tomate rojo ½ pieza de Cebolla 1 pieza de Aguacate ½ pieza de Lechuga,,,,,
425797b2-144c-4cad-99e5-b53e2c43c844,Guacamole con sandía y queso de cabra,https://www.recetasgratis.net/receta-de-guacamole-con-sandia-y-queso-de-cabra-60251.html,1,4 piezas de Aguacate ¼ pieza de Sandía picada y sin semillas 150 gramos de Queso de cabra picado 1 pieza de Chile serrano ½ pieza de Limón ½ pieza de Naranja ½ cucharadita de Pimienta ¼ cucharadita de Sal ¼ pieza de Cebolla,4,4,,,,piezas de Aguacate ¼ pieza de Sandía picada y sin semillas 150 gramos de Queso de cabra picado 1 pieza de Chile serrano ½ pieza de Limón ½ pieza de Naranja ½ cucharadita de Pimienta ¼ cucharadita de Sal ¼ pieza de Cebolla,,,,,
39fb499b-a647-408d-8948-3b98d851fe48,Bollitos de harina pan rellenos,https://www.recetasgratis.net/receta-de-bollitos-de-harina-pan-rellenos-60245.html,1,1 taza de Harina de maiz (120 gramos) 1 taza de Agua (240 mililitros) ½ taza de Leche (120 mililitros) 1 pizca de Sal 4 lonchas de Jamón cocido 4 lonchas de Tocineta Mantequilla,1,1,,,taza,Harina de maiz (120 gramos) 1 taza de Agua (240 mililitros) ½ taza de Leche (120 mililitros) 1 pizca de Sal 4 lonchas de Jamón cocido 4 lonchas de Tocineta Mantequilla,,,,,
10f2a54b-7c55-43a3-82f0-6ea070b0b248,Sándwich con huevo en medio,https://www.recetasgratis.net/receta-de-sandwich-con-huevo-en-medio-60227.html,1,1 Huevo 2 rebanadas de Pan de molde de tu preferencia Mantequilla Queso,1,1,,,,Huevo 2 rebanadas de Pan de molde de tu preferencia Mantequilla Queso,,,,,
54d5c4d9-72ad-43d4-baae-71256bbff6bb,Setas al Pedro Ximénez,https://www.recetasgratis.net/receta-de-setas-al-pedro-ximenez-60222.html,1,3 Patatas 1 Patata morada 250 gramos de Setas 250 gramos de Champiñones Pedro Ximénez 1 pizca de Romero 1 pizca de Tomillo Aceite de oliva 1 hoja de Laurel Maicena,3,3,,,,Patatas 1 Patata morada 250 gramos de Setas 250 gramos de Champiñones Pedro Ximénez 1 pizca de Romero 1 pizca de Tomillo Aceite de oliva 1 hoja de Laurel Maicena,,,,,
bb771aa5-d95b-4f57-8b92-5aea2f74b5a2,Tacos al pastor para vegetarianos,https://www.recetasgratis.net/receta-de-tacos-al-pastor-para-vegetarianos-60214.html,1,250 gramos de Soya 500 gramos de Chile guajillo 1 Cebolla Cilantro Piña 2 dientes de Ajo Sal Caldo de verduras en polvo (o de pollo) Tortillas 1 chorro de Aceite Laurel Limón,250,250,,,gramos,Soya 500 gramos de Chile guajillo 1 Cebolla Cilantro Piña 2 dientes de Ajo Sal Caldo de verduras en polvo (o de pollo) Tortillas 1 chorro de Aceite Laurel Limón,,,,,
730637b2-04cf-49ad-b02f-1a3fb7958703,Tarta de cebolla y puerro,https://www.recetasgratis.net/receta-de-tarta-de-cebolla-y-puerro-60198.html,1,2 Puerros 2 Cebollas 3 Huevos 3 cucharadas soperas de Aceite 250 mililitros de Leche 250 mililitros de Crema de leche o Nata ½ taza de Queso rallado 3 cucharadas soperas de Harina de trigo 50 gramos de Mantequilla 1 pizca de Sal y Pimienta,2,2,,,,Puerros 2 Cebollas 3 Huevos 3 cucharadas soperas de Aceite 250 mililitros de Leche 250 mililitros de Crema de leche o Nata ½ taza de Queso rallado 3 cucharadas soperas de Harina de trigo 50 gramos de Mantequilla 1 pizca de Sal y Pimienta,,,,,
48dc2599-d676-4caa-b708-b19286f29928,Sándwich con brotes de alfalfa,https://www.recetasgratis.net/receta-de-sandwich-con-brotes-de-alfalfa-60117.html,1,2 rebanadas de Pan de sándwich 2 lonchas de Jamón de pavo ahumado ½ Aguacate 1 Tomate 1 loncha de Queso 1 puñado de Brotes de alfalfa 1 pizca de Sal y Pimienta 1 cucharada postre de Mostaza 1 cucharada sopera de Queso crema light,2,2,,,rebanadas,Pan de sándwich 2 lonchas de Jamón de pavo ahumado ½ Aguacate 1 Tomate 1 loncha de Queso 1 puñado de Brotes de alfalfa 1 pizca de Sal y Pimienta 1 cucharada postre de Mostaza 1 cucharada sopera de Queso crema light,,,,,
3d349464-0ee8-4c08-8fa1-4d41a3ab4f84,Espirales de hojaldre de jamón y queso,https://www.recetasgratis.net/receta-de-espirales-de-hojaldre-de-jamon-y-queso-60167.html,1,1 lámina de Hojaldre 10 láminas de Jamón de York 10 láminas de Queso para fundir 1 unidad de Huevo,1,1,,,,lámina de Hojaldre 10 láminas de Jamón de York 10 láminas de Queso para fundir 1 unidad de Huevo,,,,,
2245235d-f74a-4cdc-9ef9-bae1a877db10,Pasta brick rellena de marisco,https://www.recetasgratis.net/receta-de-pasta-brick-rellena-de-marisco-60166.html,1,2 láminas de Pasta brick 200 gramos de Gambas 1 puñado de Sal gorda 2 unidades de Huevos Aceite de freír 100 mililitros de Leche 30 mililitros de Aceite de oliva 1 pizca de Sal 4 cucharadas soperas de Ketchup,2,2,,,,láminas de Pasta brick 200 gramos de Gambas 1 puñado de Sal gorda 2 unidades de Huevos Aceite de freír 100 mililitros de Leche 30 mililitros de Aceite de oliva 1 pizca de Sal 4 cucharadas soperas de Ketchup,,,,,
206adccd-6613-454d-809a-39cde1307105,Wraps vegetarianos de setas,https://www.recetasgratis.net/receta-de-wraps-vegetarianos-de-setas-60121.html,1,400 gramos de Setas variadas 4 Tallos de apio limpios ½ Manzana roja 1 diente de Ajo 2 cucharadas soperas de Aceite de oliva 3 cucharadas soperas de Garbanzos 1 cucharada sopera de Tahini Vinagre de Módena 1 pizca de Sal 1 pizca de Pimienta 1 pizca de Pimentón dulce 1 pizca de Cebollino 4 Tortillas de maíz,400,400,,,gramos,Setas variadas 4 Tallos de apio limpios ½ Manzana roja 1 diente de Ajo 2 cucharadas soperas de Aceite de oliva 3 cucharadas soperas de Garbanzos 1 cucharada sopera de Tahini Vinagre de Módena 1 pizca de Sal 1 pizca de Pimienta 1 pizca de Pimentón dulce 1 pizca de Cebollino 4 Tortillas de maíz,,,,,
6d2167ba-d975-4f5a-8e63-3ee0fb176132,Tlacoyos poblanos,https://www.recetasgratis.net/receta-de-tlacoyos-poblanos-60074.html,1,1 kilogramo de Masa de maíz 2 tazas de Alberjones molidos ½ pieza de Cebolla 1 diente de Ajo ½ taza de Agua natural 1 taza de Queso rallado 1 taza de Crema ácida 1 taza de Salsa de su gusto 1 cucharada sopera de Aceite,1,1,,,kilogramo,Masa de maíz 2 tazas de Alberjones molidos ½ pieza de Cebolla 1 diente de Ajo ½ taza de Agua natural 1 taza de Queso rallado 1 taza de Crema ácida 1 taza de Salsa de su gusto 1 cucharada sopera de Aceite,,,,,
92280e33-422a-4ccb-971b-3e77d8415aba,Receta GOURMET,https://www.recetasgratis.net/receta-de-sandwich-frio-59211.html,1,4 rebanadas de Pan de molde 110 gramos de Carpaccio de ternera Queso parmesano o grana padano 1 puñado de Rúcula 1 chorro de Aceite de tomates secos (opcional) 1 pizca de Sal gorda 1 chorro de Crema de vinagre balsámico 1 Aguacate 1 puñado de Cebolla frita (opcional),4,4,,,rebanadas,Pan de molde 110 gramos de Carpaccio de ternera Queso parmesano o grana padano 1 puñado de Rúcula 1 chorro de Aceite de tomates secos (opcional) 1 pizca de Sal gorda 1 chorro de Crema de vinagre balsámico 1 Aguacate 1 puñado de Cebolla frita (opcional),,,,,
268cd68b-c664-4004-a94d-618a36a59251,Sándwich de jamón y queso con mantequilla,https://www.recetasgratis.net/receta-de-sandwich-de-jamon-y-queso-con-mantequilla-60059.html,1,50 gramos de Jamón Mayonesa Mostaza 8 rebanadas de Pan de molde Cebolla Jitomate Queso amarillo Lechuga Mantequilla,50,50,,,gramos,Jamón Mayonesa Mostaza 8 rebanadas de Pan de molde Cebolla Jitomate Queso amarillo Lechuga Mantequilla,,,,,
19e45752-cd86-4931-99b8-4df1e8ac8e35,Tacos dorados de frijoles con queso,https://www.recetasgratis.net/receta-de-tacos-dorados-de-frijoles-con-queso-60024.html,1,16 piezas de Tortilla de maíz 1 taza de Frijoles molidos 100 gramos de Longaniza 100 gramos de Queso de hebra ½ taza de Aceite,16,16,,,,piezas de Tortilla de maíz 1 taza de Frijoles molidos 100 gramos de Longaniza 100 gramos de Queso de hebra ½ taza de Aceite,,,,,
a9504a3c-4537-4178-910d-697f664b6ae5,Tlacoyos de frijol y nopales,https://www.recetasgratis.net/receta-de-tlacoyos-de-frijol-y-nopales-60022.html,1,1 kilogramo de Masa de maíz 6 piezas de Nopal 1 trozo de Cebolla 1 diente de Ajo 150 gramos de Longaniza 2 tazas de Frijoles molidos 2 cucharadas soperas de Aceite 1 pizca de Sal,1,1,,,kilogramo,Masa de maíz 6 piezas de Nopal 1 trozo de Cebolla 1 diente de Ajo 150 gramos de Longaniza 2 tazas de Frijoles molidos 2 cucharadas soperas de Aceite 1 pizca de Sal,,,,,
75adf5cc-a580-48e2-8d10-12d28e565d8b,Tacos dorados de frijoles refritos,https://www.recetasgratis.net/receta-de-tacos-dorados-de-frijoles-refritos-60023.html,1,16 piezas de Tortilla de maíz 2 tazas de Frijoles molidos ½ pieza de Cebolla 1 pizca de Sal de ajo ½ taza de Aceite 1 diente de Ajo ¼ taza de Leche entera,16,16,,,,piezas de Tortilla de maíz 2 tazas de Frijoles molidos ½ pieza de Cebolla 1 pizca de Sal de ajo ½ taza de Aceite 1 diente de Ajo ¼ taza de Leche entera,,,,,
4261c803-3b98-4db5-8643-964944071a21,Chicharrón con nopales en salsa roja,https://www.recetasgratis.net/receta-de-chicharron-con-nopales-en-salsa-roja-60017.html,1,1 kilogramo de Nopal 250 gramos de Chicharrón de cerdo ½ kilogramo de Tomate rojo ½ pieza de Cebolla 1 diente de Ajo 1 pizca de Orégano 1 pizca de Sal 1 pizca de Pimienta,1,1,,,kilogramo,Nopal 250 gramos de Chicharrón de cerdo ½ kilogramo de Tomate rojo ½ pieza de Cebolla 1 diente de Ajo 1 pizca de Orégano 1 pizca de Sal 1 pizca de Pimienta,,,,,
5e60c2f5-59da-4be9-b580-f6e536c5b7ed,Fajitas de pollo y queso,https://www.recetasgratis.net/receta-de-fajitas-de-pollo-y-queso-60001.html,1,6 pechugas de Pollo 1 bolsa de Pimientos tricolor congelados o 1 de cada color 3 Cebollas 3 Tomates 1 sobre de Sazonador para fajitas 10 Tortillas para fajitas Guacamole Aceite de oliva Sal 1 paquete de Queso rallado,6,6,,,,pechugas de Pollo 1 bolsa de Pimientos tricolor congelados o 1 de cada color 3 Cebollas 3 Tomates 1 sobre de Sazonador para fajitas 10 Tortillas para fajitas Guacamole Aceite de oliva Sal 1 paquete de Queso rallado,,,,,
9a58ebbe-34e6-4b00-b7b2-34d5528849d8,Enchiladas poblanas,https://www.recetasgratis.net/receta-de-enchiladas-poblanas-59942.html,1,5 Chiles poblanos ½ Chile verde (opcional) 1 lata de Leche evaporada 250 gramos de Crema ácida ½ barra de Mantequilla 20 Tortillas 1 cucharada sopera de Consomé de pollo en polvo o 1 taza de caldo de pollo Aceite Queso fresco/seco o el que prefiera Lechuga (opcional) 1 pechuga de Pollo ya cocida y deshebrada,5,5,,,,Chiles poblanos ½ Chile verde (opcional) 1 lata de Leche evaporada 250 gramos de Crema ácida ½ barra de Mantequilla 20 Tortillas 1 cucharada sopera de Consomé de pollo en polvo o 1 taza de caldo de pollo Aceite Queso fresco/seco o el que prefiera Lechuga (opcional) 1 pechuga de Pollo ya cocida y deshebrada,,,,,
f517dd82-bb7b-43ba-8a47-cd5795e3295c,Tamales de zarzamora con queso crema,https://www.recetasgratis.net/receta-de-tamales-de-zarzamora-con-queso-crema-59967.html,1,125 gramos de Manteca vegetal 500 gramos de Harina nixtamalizada 4 gramos de Polvo para hornear ½ taza de Azúcar (100 gramos) 200 gramos de Queso crema 150 gramos de Mermelada de zarzamora 1 paquete de Hojas de maíz secas,125,125,,,gramos,Manteca vegetal 500 gramos de Harina nixtamalizada 4 gramos de Polvo para hornear ½ taza de Azúcar (100 gramos) 200 gramos de Queso crema 150 gramos de Mermelada de zarzamora 1 paquete de Hojas de maíz secas,,,,,
920c9305-bec9-4e6c-9bd1-3d2388aa2aa4,Tamales canarios con queso manchego,https://www.recetasgratis.net/receta-de-tamales-canarios-con-queso-manchego-59966.html,1,1 taza de Azúcar blanco (opcional) 1 pizca de Sal 1 paquete de Hojas de maíz 1 cucharada sopera de Polvo para hornear 50 gramos de Uvas pasas 500 gramos de Harina de arroz 250 gramos de Mantequilla 250 gramos de Queso manchego 8 piezas de Huevos,1,1,,,taza,Azúcar blanco (opcional) 1 pizca de Sal 1 paquete de Hojas de maíz 1 cucharada sopera de Polvo para hornear 50 gramos de Uvas pasas 500 gramos de Harina de arroz 250 gramos de Mantequilla 250 gramos de Queso manchego 8 piezas de Huevos,,,,,
c5d91fd9-a6da-4a34-aa5c-414b28a2e32f,Mini brochetas frías,https://www.recetasgratis.net/receta-de-mini-brochetas-frias-59950.html,1,6 unidades de Aceitunas negras 6 unidades de Queso curado en taquitos 1 unidad de Zanahoria ½ unidad de Aguacate 3 unidades de Tomate Cherry rojo 3 unidades de Tomate Cherry amarillo 1 pizca de Sal 1 chorro de Zumo de limón 1 chorro de Aceite de oliva,6,6,,,unidades,Aceitunas negras 6 unidades de Queso curado en taquitos 1 unidad de Zanahoria ½ unidad de Aguacate 3 unidades de Tomate Cherry rojo 3 unidades de Tomate Cherry amarillo 1 pizca de Sal 1 chorro de Zumo de limón 1 chorro de Aceite de oliva,,,,,
