receta_uuid,receta_titulo,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,unidad,ingrediente_nombre,ingrediente_linea_limpia,ingrediente_nombre_limpio,unidad_limpia
86afd8a4-e16a-11ed-b3cd-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,8,2 huevos grandes a temperatura ambiente,2,2.0,,huevos grandes a temperatura ambiente,2 huevos grandes a temperatura ambiente,huevos grandes a temperatura ambiente,
86afd8a4-e16a-11ed-b3cd-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,9,1 huevo batido para el esmalte,1,1.0,,huevo batido para el esmalte,1 huevo batido para el esmalte,huevo batido para el esmalte,
86afd8a4-e16a-11ed-b3cd-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,10,2 cucharadas de mantequilla derretida para el glaseado,2,2.0,cucharadas,mantequilla derretida para el glaseado,2 cucharadas de mantequilla derretida para el glaseado,mantequilla derretida para el glaseado,cucharada
86afd8a4-e16a-11ed-b3cd-a96d6180cd25,Roscón de Bocadillo o Guayaba Colombiano,11,2 tazas de cubos o rebanadas de pasta de guayaba o bocadillo,2,2.0,tazas,cubos o rebanadas de pasta de guayaba o bocadillo,2 tazas de cubos o rebanadas de pasta de guayaba o bocadillo,cubos o rebanadas de pasta de guayaba o bocadillo,taza
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,1,4 huevos separados,4,4.0,,huevos separados,4 huevos separados,huevos separados,
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,2,½ taza de azúcar + 2 cucharadas,½,0.5,taza,azúcar + 2 cucharadas,1/2 taza de azucar 2 cucharadas,azucar 2 cucharadas,taza
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,3,1 cucahradita de extracto de vainilla,1,1.0,,cucahradita de extracto de vainilla,1 cucahradita de extracto de vainilla,cucahradita de extracto de vainilla,
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,4,½ taza de harina tamizada,½,0.5,taza,harina tamizada,1/2 taza de harina tamizada,harina tamizada,taza
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,5,½ cucharadita de polvo de hornear,½,0.5,cucharadita,polvo de hornear,1/2 cucharadita de polvo de hornear,polvo de hornear,cucharadita
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,6,Para el relleno,,,,Para el relleno,para el relleno,para el relleno,
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,7,2 tazas de crema de leche fría,2,2.0,tazas,crema de leche fría,2 tazas de crema de leche fria,crema de leche fria,taza
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,8,6 cucharadas de azúcar en polvo,6,6.0,cucharadas,azúcar en polvo,6 cucharadas de azucar en polvo,azucar en polvo,cucharada
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,9,1 cucharadita de extracto de vainilla,1,1.0,cucharadita,extracto de vainilla,1 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita
86afd8a5-e16a-11ed-8996-a96d6180cd25,Brazo de Reina,10,3 tazas de fresas cortadas en cubitos,3,3.0,tazas,fresas cortadas en cubitos,3 tazas de fresas cortadas en cubitos,fresas cortadas en cubitos,taza
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,1,1 ½ tazas de harina de maíz,1 ½,1.5,tazas,harina de maíz,1 1/2 tazas de harina de maiz,harina de maiz,taza
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,2,½ taza de harina de trigo,½,0.5,taza,harina de trigo,1/2 taza de harina de trigo,harina de trigo,taza
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,3,1 cucharadita de polvo de hornear,1,1.0,cucharadita,polvo de hornear,1 cucharadita de polvo de hornear,polvo de hornear,cucharadita
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,4,2 barras de mantequilla sin sal,2,2.0,,barras de mantequilla sin sal,2 barras de mantequilla sin sal,barras de mantequilla sin sal,
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,5,1 taza de azúcar,1,1.0,taza,azúcar,1 taza de azucar,azucar,taza
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,6,5 huevos grandes,5,5.0,,huevos grandes,5 huevos grandes,huevos grandes,
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,7,1 cucharadita de extracto de vainilla,1,1.0,cucharadita,extracto de vainilla,1 cucharadita de extracto de vainilla,extracto de vainilla,cucharadita
86afd8a6-e16a-11ed-bbcc-a96d6180cd25,Mantecada,8,1 cucharada de leche ron o aguardiente,1,1.0,cucharada,leche ron o aguardiente,1 cucharada de leche ron o aguardiente,leche ron o aguardiente,cucharada
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,1,2 ¼ cucharaditas de levadura,2 ¼,2.25,cucharaditas,levadura,2 1/4 cucharaditas de levadura,levadura,cucharadita
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,2,7 oz + 4 cucharadas de agua tibia,7,7.0,,oz + 4 cucharadas de agua tibia,7 oz 4 cucharadas de agua tibia,oz 4 cucharadas de agua tibia,
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,3,4 tazas de harina para todo uso,4,4.0,tazas,harina para todo uso,4 tazas de harina para todo uso,harina para todo uso,taza
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,4,1 cucharadita de sal,1,1.0,cucharadita,sal,1 cucharadita de sal,sal,cucharadita
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,5,½ taza de azúcar y un poco más para adornar,½,0.5,taza,azúcar y un poco más para adornar,1/2 taza de azucar y un poco mas para adornar,azucar y un poco mas para adornar,taza
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,6,½ taza de mantequilla sin sal derretida,½,0.5,taza,mantequilla sin sal derretida,1/2 taza de mantequilla sin sal derretida,mantequilla sin sal derretida,taza
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,7,1 cucharada de extracto de vainilla,1,1.0,cucharada,extracto de vainilla,1 cucharada de extracto de vainilla,extracto de vainilla,cucharada
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,8,2 huevos grandes a temperatura ambiente,2,2.0,,huevos grandes a temperatura ambiente,2 huevos grandes a temperatura ambiente,huevos grandes a temperatura ambiente,
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,9,1 huevo batido para el glaseado,1,1.0,,huevo batido para el glaseado,1 huevo batido para el glaseado,huevo batido para el glaseado,
86afd8a7-e16a-11ed-b9d4-a96d6180cd25,Mojicones o Pan Mojicón,10,2 cucharadas de mantequilla derretida para el glaseado,2,2.0,cucharadas,mantequilla derretida para el glaseado,2 cucharadas de mantequilla derretida para el glaseado,mantequilla derretida para el glaseado,cucharada
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,1,2 tazas de harina,2,2.0,tazas,harina,2 tazas de harina,harina,taza
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,2,¼ de taza de leche caliente,¼,0.25,,de taza de leche caliente,1/4 de taza de leche caliente,de taza de leche caliente,
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,3,½ cucharadita de azuúcar,½,0.5,cucharadita,azuúcar,1/2 cucharadita de azuucar,azuucar,cucharadita
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,4,1 cucharada de mantequilla derretida,1,1.0,cucharada,mantequilla derretida,1 cucharada de mantequilla derretida,mantequilla derretida,cucharada
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,5,½ taza de queso fresco o quesito,½,0.5,taza,queso fresco o quesito,1/2 taza de queso fresco o quesito,queso fresco o quesito,taza
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,6,½ taza de queso feta o queso costeño,½,0.5,taza,queso feta o queso costeño,1/2 taza de queso feta o queso costeno,queso feta o queso costeno,taza
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,7,1 huevo grande batido,1,1.0,,huevo grande batido,1 huevo grande batido,huevo grande batido,
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,8,1 cucharadita de polvo para hornear,1,1.0,cucharadita,polvo para hornear,1 cucharadita de polvo para hornear,polvo para hornear,cucharadita
86afd8a8-e16a-11ed-95e5-a96d6180cd25,Pan de Queso Colombiano,9,Sal al gusto,,,,Sal al gusto,sal al gusto,sal al gusto,
86afd8a9-e16a-11ed-ba7a-a96d6180cd25,Enyucado Colombiano,1,3 tazas de yuca rallada,3,3.0,tazas,yuca rallada,3 tazas de yuca rallada,yuca rallada,taza
86afd8a9-e16a-11ed-ba7a-a96d6180cd25,Enyucado Colombiano,2,1 y ½ tazas de queso rallado,1,1.0,,y ½ tazas de queso rallado,1 y 1/2 tazas de queso rallado,y 1/2 tazas de queso rallado,
86afd8a9-e16a-11ed-ba7a-a96d6180cd25,Enyucado Colombiano,3,1 taza de azuúcar,1,1.0,taza,azuúcar,1 taza de azuucar,azuucar,taza
86afd8a9-e16a-11ed-ba7a-a96d6180cd25,Enyucado Colombiano,4,1 cucharada de mantequilla derretida,1,1.0,cucharada,mantequilla derretida,1 cucharada de mantequilla derretida,mantequilla derretida,cucharada
86afd8a9-e16a-11ed-ba7a-a96d6180cd25,Enyucado Colombiano,5,¾ de taza de coco rallado,¾,0.75,,de taza de coco rallado,3/4 de taza de coco rallado,de taza de coco rallado,
86afd8a9-e16a-11ed-ba7a-a96d6180cd25,Enyucado Colombiano,6,1 taza de Leche de coco,1,1.0,taza,Leche de coco,1 taza de leche de coco,leche de coco,taza
86afd8a9-e16a-11ed-ba7a-a96d6180cd25,Enyucado Colombiano,7,1 cucharadita de anís molido,1,1.0,cucharadita,anís molido,1 cucharadita de anis molido,anis molido,cucharadita
86afd8aa-e16a-11ed-a70a-a96d6180cd25,Pan de Yuca Colombiano,1,1 taza de almidón de yuca,1,1.0,taza,almidón de yuca,1 taza de almidon de yuca,almidon de yuca,taza
86afd8aa-e16a-11ed-a70a-a96d6180cd25,Pan de Yuca Colombiano,2,2 tazas de queso fresco,2,2.0,tazas,queso fresco,2 tazas de queso fresco,queso fresco,taza
86afd8aa-e16a-11ed-a70a-a96d6180cd25,Pan de Yuca Colombiano,3,1 ½ cucharaditas de polvo para hornear,1 ½,1.5,cucharaditas,polvo para hornear,1 1/2 cucharaditas de polvo para hornear,polvo para hornear,cucharadita
86afd8aa-e16a-11ed-a70a-a96d6180cd25,Pan de Yuca Colombiano,4,2 huevos,2,2.0,,huevos,2 huevos,huevos,
86afd8aa-e16a-11ed-a70a-a96d6180cd25,Pan de Yuca Colombiano,5,½ cucharadita de azúcar,½,0.5,cucharadita,azúcar,1/2 cucharadita de azucar,azucar,cucharadita
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,1,1 ají picante rojo,1,1.0,,ají picante rojo,1 aji picante rojo,aji picante rojo,
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,2,½ taza de vinagre blanco,½,0.5,taza,vinagre blanco,1/2 taza de vinagre blanco,vinagre blanco,taza
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,3,½ de taza de agua,½,0.5,,de taza de agua,1/2 de taza de agua,de taza de agua,
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,4,½ de cucharadita de sal,½,0.5,,de cucharadita de sal,1/2 de cucharadita de sal,de cucharadita de sal,
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,5,1 cucharadita de azúcar,1,1.0,cucharadita,azúcar,1 cucharadita de azucar,azucar,cucharadita
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,6,1 cucharada de jugo de limón,1,1.0,cucharada,jugo de limón,1 cucharada de jugo de limon,jugo de limon,cucharada
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,7,2 cucharadas de aceite vegetal,2,2.0,cucharadas,aceite vegetal,2 cucharadas de aceite vegetal,aceite vegetal,cucharada
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,8,½ taza de cilantro fresco picado,½,0.5,taza,cilantro fresco picado,1/2 taza de cilantro fresco picado,cilantro fresco picado,taza
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,9,½ de taza de perejil fresco picado,½,0.5,,de taza de perejil fresco picado,1/2 de taza de perejil fresco picado,de taza de perejil fresco picado,
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,10,½ taza de cebolla larga picada,½,0.5,taza,cebolla larga picada,1/2 taza de cebolla larga picada,cebolla larga picada,taza
86afd8ab-e16a-11ed-b117-a96d6180cd25,Ají Picante Colombiano,11,½ taza de tomate picado,½,0.5,taza,tomate picado,1/2 taza de tomate picado,tomate picado,taza
86afd8ac-e16a-11ed-8a07-a96d6180cd25,Hogao Colombiano,1,3 cucharadas de aceite vegetal,3,3.0,cucharadas,aceite vegetal,3 cucharadas de aceite vegetal,aceite vegetal,cucharada
86afd8ac-e16a-11ed-8a07-a96d6180cd25,Hogao Colombiano,2,1 taza de cebolla larga picada,1,1.0,taza,cebolla larga picada,1 taza de cebolla larga picada,cebolla larga picada,taza
86afd8ac-e16a-11ed-8a07-a96d6180cd25,Hogao Colombiano,3,2 tazas de tomates frescos picados,2,2.0,tazas,tomates frescos picados,2 tazas de tomates frescos picados,tomates frescos picados,taza
86afd8ac-e16a-11ed-8a07-a96d6180cd25,Hogao Colombiano,4,1 diente de ajo picado,1,1.0,diente,ajo picado,1 diente de ajo picado,ajo picado,diente
86afd8ac-e16a-11ed-8a07-a96d6180cd25,Hogao Colombiano,5,1 cucharadita de comino molido,1,1.0,cucharadita,comino molido,1 cucharadita de comino molido,comino molido,cucharadita
86afd8ac-e16a-11ed-8a07-a96d6180cd25,Hogao Colombiano,6,¼ de cucharadita de sal,¼,0.25,,de cucharadita de sal,1/4 de cucharadita de sal,de cucharadita de sal,
86afd8ac-e16a-11ed-8a07-a96d6180cd25,Hogao Colombiano,7,¼ cucharadita de pimienta molida,¼,0.25,cucharadita,pimienta molida,1/4 cucharadita de pimienta molida,pimienta molida,cucharadita
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,1,½ pimentón verde mediano picado,½,0.5,,pimentón verde mediano picado,1/2 pimenton verde mediano picado,pimenton verde mediano picado,
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,2,½ pimentón rojo mediano picado,½,0.5,,pimentón rojo mediano picado,1/2 pimenton rojo mediano picado,pimenton rojo mediano picado,
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,3,½ cebolla mediana picada,½,0.5,,cebolla mediana picada,1/2 cebolla mediana picada,cebolla mediana picada,
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,4,4 cebollas largas picadas,4,4.0,,cebollas largas picadas,4 cebollas largas picadas,cebollas largas picadas,
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,5,½ cucharadita de comino molido,½,0.5,cucharadita,comino molido,1/2 cucharadita de comino molido,comino molido,cucharadita
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,6,3 dientes de ajo machacados,3,3.0,dientes,ajo machacados,3 dientes de ajo machacados,ajo machacados,diente
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,7,1 taza de agua,1,1.0,taza,agua,1 taza de agua,agua,taza
86afd8ad-e16a-11ed-af91-a96d6180cd25,Salsa de Aliños,8,½ cucharada de Sazón con azafran,½,0.5,cucharada,Sazón con azafran,1/2 cucharada de sazon con azafran,sazon con azafran,cucharada
86afd8ae-e16a-11ed-9c8c-a96d6180cd25,Salsa Rosada o Salsa Golf,1,½ taza de mayonesa,½,0.5,taza,mayonesa,1/2 taza de mayonesa,mayonesa,taza
86afd8ae-e16a-11ed-9c8c-a96d6180cd25,Salsa Rosada o Salsa Golf,2,¼ de taza de salsa de tomate,¼,0.25,,de taza de salsa de tomate,1/4 de taza de salsa de tomate,de taza de salsa de tomate,
86afd8ae-e16a-11ed-9c8c-a96d6180cd25,Salsa Rosada o Salsa Golf,3,¼ cucharadita de jugo de limón,¼,0.25,cucharadita,jugo de limón,1/4 cucharadita de jugo de limon,jugo de limon,cucharadita
86afd8ae-e16a-11ed-9c8c-a96d6180cd25,Salsa Rosada o Salsa Golf,4,Sal y pimienta recién molida,,,,Sal y pimienta recién molida,sal y pimienta recien molida,sal y pimienta recien molida,
86afd8ae-e16a-11ed-9c8c-a96d6180cd25,Salsa Rosada o Salsa Golf,5,¼ cucharadita de aji opcional,¼,0.25,cucharadita,aji opcional,1/4 cucharadita de aji opcional,aji opcional,cucharadita
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,1,2 aguacates pequeños,2,2.0,,aguacates pequeños,2 aguacates pequenos,aguacates pequenos,
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,2,3 cucharadas de aceite de oliva,3,3.0,cucharadas,aceite de oliva,3 cucharadas de aceite de oliva,aceite de oliva,cucharada
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,3,4 cucharadas de jugo de limón fresco,4,4.0,cucharadas,jugo de limón fresco,4 cucharadas de jugo de limon fresco,jugo de limon fresco,cucharada
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,4,¼ de cucharadita de salsa picante opcional,¼,0.25,,de cucharadita de salsa picante opcional,1/4 de cucharadita de salsa picante opcional,de cucharadita de salsa picante opcional,
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,5,¼ taza de crema agria,¼,0.25,taza,crema agria,1/4 taza de crema agria,crema agria,taza
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,6,¼ de taza de mayonesa,¼,0.25,,de taza de mayonesa,1/4 de taza de mayonesa,de taza de mayonesa,
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,7,1 cucharada de cebolla picada,1,1.0,cucharada,cebolla picada,1 cucharada de cebolla picada,cebolla picada,cucharada
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,8,2 cucharadas de cilantro fresco picado,2,2.0,cucharadas,cilantro fresco picado,2 cucharadas de cilantro fresco picado,cilantro fresco picado,cucharada
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,9,¼ de cucharadita de sal,¼,0.25,,de cucharadita de sal,1/4 de cucharadita de sal,de cucharadita de sal,
86afd8af-e16a-11ed-9fe0-a96d6180cd25,Salsa de Aguacate,10,¼ de cucharadita de pimienta molida fresca,¼,0.25,,de cucharadita de pimienta molida fresca,1/4 de cucharadita de pimienta molida fresca,de cucharadita de pimienta molida fresca,
86afd8b0-e16a-11ed-a60e-a96d6180cd25,Salsa de Ajo,1,1 taza de mayonesa,1,1.0,taza,mayonesa,1 taza de mayonesa,mayonesa,taza
86afd8b0-e16a-11ed-a60e-a96d6180cd25,Salsa de Ajo,2,5 dientes de ajo,5,5.0,dientes,ajo,5 dientes de ajo,ajo,diente
86afd8b0-e16a-11ed-a60e-a96d6180cd25,Salsa de Ajo,3,¼ taza de cilantro fresco,¼,0.25,taza,cilantro fresco,1/4 taza de cilantro fresco,cilantro fresco,taza
86afd8b0-e16a-11ed-a60e-a96d6180cd25,Salsa de Ajo,4,Sal al gusto,,,,Sal al gusto,sal al gusto,sal al gusto,
86afd8b0-e16a-11ed-a60e-a96d6180cd25,Salsa de Ajo,5,2 cucharadas de jugo de limón fresco,2,2.0,cucharadas,jugo de limón fresco,2 cucharadas de jugo de limon fresco,jugo de limon fresco,cucharada
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,1,4 chuletas de cerdo,4,4.0,,chuletas de cerdo,4 chuletas de cerdo,chuletas de cerdo,
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,2,¼ taza de sal,¼,0.25,taza,sal,1/4 taza de sal,sal,taza
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,3,4 tazas de agua,4,4.0,tazas,agua,4 tazas de agua,agua,taza
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,4,2 cucharadas de aceite de oliva,2,2.0,cucharadas,aceite de oliva,2 cucharadas de aceite de oliva,aceite de oliva,cucharada
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,5,1 taza de ciruelas pasas sin semilla,1,1.0,taza,ciruelas pasas sin semilla,1 taza de ciruelas pasas sin semilla,ciruelas pasas sin semilla,taza
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,6,2 cucharadas de azúcar,2,2.0,cucharadas,azúcar,2 cucharadas de azucar,azucar,cucharada
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,7,½ taza de vino tinto,½,0.5,taza,vino tinto,1/2 taza de vino tinto,vino tinto,taza
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,8,2 cucharadas de mantequilla,2,2.0,cucharadas,mantequilla,2 cucharadas de mantequilla,mantequilla,cucharada
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,9,1 taza de agua,1,1.0,taza,agua,1 taza de agua,agua,taza
86afd8b1-e16a-11ed-a587-a96d6180cd25,Chuletas de Cerdo con Salsa de Ciruelas,10,Una pizca de sal,,,,Una pizca de sal,una pizca de sal,una pizca de sal,
86afd8b2-e16a-11ed-93a6-a96d6180cd25,Ají de Aguacate,1,2 aguacates,2,2.0,,aguacates,2 aguacates,aguacates,
86afd8b2-e16a-11ed-93a6-a96d6180cd25,Ají de Aguacate,2,1 ají,1,1.0,,ají,1 aji,aji,
86afd8b2-e16a-11ed-93a6-a96d6180cd25,Ají de Aguacate,3,1 huevo duro picado,1,1.0,,huevo duro picado,1 huevo duro picado,huevo duro picado,
86afd8b2-e16a-11ed-93a6-a96d6180cd25,Ají de Aguacate,4,Jugo de dos limones,,,,Jugo de dos limones,jugo de dos limones,jugo de dos limones,
86afd8b2-e16a-11ed-93a6-a96d6180cd25,Ají de Aguacate,5,Sal al gusto,,,,Sal al gusto,sal al gusto,sal al gusto,
86afd8b2-e16a-11ed-93a6-a96d6180cd25,Ají de Aguacate,6,2 cucharadas de vinagre blanco,2,2.0,cucharadas,vinagre blanco,2 cucharadas de vinagre blanco,vinagre blanco,cucharada
86afd8b2-e16a-11ed-93a6-a96d6180cd25,Ají de Aguacate,7,1 cebolla pequeña finamente picada,1,1.0,,cebolla pequeña finamente picada,1 cebolla pequena finamente picada,cebolla pequena finamente picada,
