recipe_id,recipe_title,ingredient_id,original_text,clean_text,ingredient_name_clean,unit_clean,quantity_original,quantity_value,unit_extracted,ingredient_extracted,preparation_state,metric_equivalent_value,metric_equivalent_unit,ingredient_standardized,metric_quantity_value,metric_quantity_unit,conversion_method
86afb065-e16a-11ed-8cbf-a96d6180cd25,Hojuelas o Hojaldras Colombianas,6,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86afb066-e16a-11ed-9953-a96d6180cd25,Natilla con Panela,1,5 tazas de leche entera,5 tazas de leche entera,leche entera,taza,5,5.0,tazas,leche entera,,,,leche,1236.0,g,conversion_volumen_a_gramos_por_densidad
86afb066-e16a-11ed-9953-a96d6180cd25,Natilla con Panela,2,½ taza de azúcar,1/2 taza de azucar,azucar,taza,1/2,0.5,taza,azucar,,,,azucar,102.0,g,conversion_volumen_a_gramos_por_densidad
86afb066-e16a-11ed-9953-a96d6180cd25,Natilla con Panela,3,½ taza de panela rallada,1/2 taza de panela rallada,panela rallada,taza,1/2,0.5,taza,panela,rallada,,,panela,120.0,ml,conversion_directa
86afb066-e16a-11ed-9953-a96d6180cd25,Natilla con Panela,4,3 palitos de canela,3 palitos de canela,palitos de canela,,3,3.0,unidad,palitos de canela,,,,palito de canela,,,sin_conversion
86afb066-e16a-11ed-9953-a96d6180cd25,Natilla con Panela,5,1 y ¼ tazas de maicena,1 y 1/4 tazas de maicena,y 1/4 tazas de maicena,,1,1.0,unidad,y 1/4 tazas de maicena,,,,1 4 taza de maicena,,,sin_conversion
86afb066-e16a-11ed-9953-a96d6180cd25,Natilla con Panela,6,1 cucharada de mantequilla,1 cucharada de mantequilla,mantequilla,cucharada,1,1.0,cucharada,mantequilla,,,,mantequilla,14.399999999999999,g,conversion_volumen_a_gramos_por_densidad
86afb066-e16a-11ed-9953-a96d6180cd25,Natilla con Panela,7,Canela molida para servir,canela molida para servir,canela molida para servir,,1,1.0,unidad,canela para servir,molida,,,canela para servir,,,sin_conversion
86afb067-e16a-11ed-bce5-a96d6180cd25,Plátanos Calados o Plátanos en Tentacíon,1,2 plátanos bien maduros pelados y cortados en 4 trozos cada uno,2 platanos bien maduros pelados y cortados en 4 trozos cada uno,platanos bien maduros pelados y cortados en 4 trozos cada uno,,2,2.0,unidad,platanos bien maduros pelados y en 4 cada uno,cortados trozos,,,platano,360.0,g,conversion_por_peso_unitario
86afb067-e16a-11ed-bce5-a96d6180cd25,Plátanos Calados o Plátanos en Tentacíon,2,½ taza de azúcar morena o panela rallada,1/2 taza de azucar morena o panela rallada,azucar morena o panela rallada,taza,1/2,0.5,taza,azucar morena o panela,rallada,,,azucar morena o panela,120.0,ml,conversion_directa
86afb067-e16a-11ed-bce5-a96d6180cd25,Plátanos Calados o Plátanos en Tentacíon,3,1 taza de agua,1 taza de agua,agua,taza,1,1.0,taza,agua,,,,agua,240.0,g,conversion_volumen_a_gramos_por_densidad
86afb067-e16a-11ed-bce5-a96d6180cd25,Plátanos Calados o Plátanos en Tentacíon,4,2 astillas de canela,2 astillas de canela,astillas de canela,,2,2.0,unidad,astillas de canela,,,,astilla de canela,,,sin_conversion
86afb067-e16a-11ed-bce5-a96d6180cd25,Plátanos Calados o Plátanos en Tentacíon,5,½ cucharada de mantequilla,1/2 cucharada de mantequilla,mantequilla,cucharada,1/2,0.5,cucharada,mantequilla,,,,mantequilla,7.199999999999999,g,conversion_volumen_a_gramos_por_densidad
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,1,4 plátanos muy maduros,4 platanos muy maduros,platanos muy maduros,,4,4.0,unidad,platanos muy maduros,,,,platano,720.0,g,conversion_por_peso_unitario
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,2,1 ½ tazas de aceite vegetal para freír,1 1/2 tazas de aceite vegetal para freir,aceite vegetal para freir,taza,1 1/2,1.5,tazas,aceite vegetal para freir,,,,aceite vegetal,331.2,g,conversion_volumen_a_gramos_por_densidad
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,3,3 huevos batidos,3 huevos batidos,huevos batidos,,3,3.0,unidad,huevos batidos,,,,huevo batido,,,sin_conversion
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,4,½ cucharadita de canela molida,1/2 cucharadita de canela molida,canela molida,cucharadita,1/2,0.5,cucharadita,canela,molida,,,canela,2.5,ml,conversion_directa
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,5,½ taza de leche,1/2 taza de leche,leche,taza,1/2,0.5,taza,leche,,,,leche,123.60000000000001,g,conversion_volumen_a_gramos_por_densidad
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,6,1 cucharadita de azúcar,1 cucharadita de azucar,azucar,cucharadita,1,1.0,cucharadita,azucar,,,,azucar,4.25,g,conversion_volumen_a_gramos_por_densidad
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,7,2 tazas de bocadilllo de guayaba,2 tazas de bocadilllo de guayaba,bocadilllo de guayaba,taza,2,2.0,tazas,bocadilllo de guayaba,,,,bocadilllo de guayaba,480.0,ml,conversion_directa
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,8,2 tazas de queso mozzarella cortado en cubos,2 tazas de queso mozzarella cortado en cubos,queso mozzarella cortado en cubos,taza,2,2.0,tazas,queso mozzarella,cortado en cubos,,,queso mozzarella,288.0,g,conversion_volumen_a_gramos_por_densidad
86afb068-e16a-11ed-b477-a96d6180cd25,Torta de Plátano Maduro con Bocadillo y Queso,9,½ taza de queso mozzarella rallado,1/2 taza de queso mozzarella rallado,queso mozzarella rallado,taza,1/2,0.5,taza,queso mozzarella,rallado,,,queso mozzarella,72.0,g,conversion_volumen_a_gramos_por_densidad
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,1,1 taza de azúcar,1 taza de azucar,azucar,taza,1,1.0,taza,azucar,,,,azucar,204.0,g,conversion_volumen_a_gramos_por_densidad
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,2,¼ de taza de agua,1/4 de taza de agua,de taza de agua,,1/4,0.25,taza,agua,,,,agua,60.0,g,conversion_volumen_a_gramos_por_densidad
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,3,5 huevos enteros,5 huevos enteros,huevos enteros,,5,5.0,unidad,huevos enteros,,,,huevo entero,,,sin_conversion
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,4,2 yemas de huevo,2 yemas de huevo,yemas de huevo,,2,2.0,unidad,yemas de huevo,,,,yema de huevo,,,sin_conversion
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,5,1 lata de leche condensada,1 lata de leche condensada,leche condensada,lata,1,1.0,lata,leche condensada,,,,leche condensada,,,sin_conversion
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,6,1 lata de 20 oz trozos de piña sin el jarabe,1 lata de 20 oz trozos de pina sin el jarabe,20 oz trozos de pina sin el jarabe,lata,1,1.0,lata,20 oz de pina sin el jarabe,trozos,,,20 oz de pina sin el jarabe,,,sin_conversion
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,7,1 taza de crema de leche,1 taza de crema de leche,crema de leche,taza,1,1.0,taza,crema de leche,,,,crema de leche,240.0,g,conversion_volumen_a_gramos_por_densidad
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,8,¼ cucharadita de extracto de coco,1/4 cucharadita de extracto de coco,extracto de coco,cucharadita,1/4,0.25,cucharadita,extracto de coco,,,,extracto de coco,1.25,ml,conversion_directa
86afb069-e16a-11ed-ac08-a96d6180cd25,Flan de Piña,9,Piña fresca para adornar,pina fresca para adornar,pina fresca para adornar,,1,1.0,unidad,pina para adornar,fresca,,,pina para adornar,,,sin_conversion
86afb06a-e16a-11ed-b8c6-a96d6180cd25,Pastel Gloria,1,1 paquete de masa de hojaldre descongelada,1 paquete de masa de hojaldre descongelada,masa de hojaldre descongelada,paquete,1,1.0,paquete,masa de hojaldre descongelada,,,,masa de hojaldre descongelada,,,sin_conversion
86afb06a-e16a-11ed-b8c6-a96d6180cd25,Pastel Gloria,2,1 huevo ligeramente batido,1 huevo ligeramente batido,huevo ligeramente batido,,1,1.0,unidad,huevo ligeramente,batido,,,huevo ligeramente,,,sin_conversion
86afb06a-e16a-11ed-b8c6-a96d6180cd25,Pastel Gloria,3,2 cucharadas de azúcar para adornar,2 cucharadas de azucar para adornar,azucar para adornar,cucharada,2,2.0,cucharadas,azucar para adornar,,,,azucar para adornar,30.0,ml,conversion_directa
86afb06a-e16a-11ed-b8c6-a96d6180cd25,Pastel Gloria,4,"4 oz de pasta de guayaba bocadillo, en rodajas","4 oz de pasta de guayaba bocadillo, en rodajas","oz de pasta de guayaba bocadillo, en rodajas",,4,4.0,oz,"pasta de guayaba bocadillo,",en rodajas,,,pasta de guayaba bocadillo,113.398,g,conversion_directa
86afb06a-e16a-11ed-b8c6-a96d6180cd25,Pastel Gloria,5,4 oz blanco o queso mozarella rebanadas,4 oz blanco o queso mozarella rebanadas,oz blanco o queso mozarella rebanadas,,4,4.0,oz,blanco o queso mozarella rebanadas,,,,queso mozarella rebanada,113.398,g,conversion_directa
86afb06a-e16a-11ed-b8c6-a96d6180cd25,Pastel Gloria,6,4 oz dulce de leche,4 oz dulce de leche,oz dulce de leche,,4,4.0,oz,dulce de leche,,,,dulce de leche,113.398,g,conversion_directa
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,1,1 taza de azúcar,1 taza de azucar,azucar,taza,1,1.0,taza,azucar,,,,azucar,204.0,g,conversion_volumen_a_gramos_por_densidad
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,2,½ de taza de agua,1/2 de taza de agua,de taza de agua,,1/2,0.5,taza,agua,,,,agua,120.0,g,conversion_volumen_a_gramos_por_densidad
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,3,5 huevos enteros,5 huevos enteros,huevos enteros,,5,5.0,unidad,huevos enteros,,,,huevo entero,,,sin_conversion
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,4,2 yemas de huevo,2 yemas de huevo,yemas de huevo,,2,2.0,unidad,yemas de huevo,,,,yema de huevo,,,sin_conversion
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,5,1 lata de leche condensada,1 lata de leche condensada,leche condensada,lata,1,1.0,lata,leche condensada,,,,leche condensada,,,sin_conversion
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,6,1 lata de leche evaporada,1 lata de leche evaporada,leche evaporada,lata,1,1.0,lata,leche evaporada,,,,leche evaporada,,,sin_conversion
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,7,1 taza de crema de leche,1 taza de crema de leche,crema de leche,taza,1,1.0,taza,crema de leche,,,,crema de leche,240.0,g,conversion_volumen_a_gramos_por_densidad
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,8,1 ½ cucharada de azúcar,1 1/2 cucharada de azucar,azucar,cucharada,1 1/2,1.5,cucharada,azucar,,,,azucar,19.125,g,conversion_volumen_a_gramos_por_densidad
86afb06b-e16a-11ed-81b1-a96d6180cd25,Flan de Chocolate,9,¾ taza de chocolate en polvo,3/4 taza de chocolate en polvo,chocolate en polvo,taza,3/4,0.75,taza,chocolate en polvo,,,,chocolate en polvo,180.0,ml,conversion_directa
86afb06c-e16a-11ed-b67d-a96d6180cd25,Salpicón de Frutas Colombiano,1,"6 tazas de de fruta fresca surtida como piña, papaya, sandía, mango, manzana, banano, fresas y las uvas rojas sin semillas, cortadas en trozos pequeños.","6 tazas de de fruta fresca surtida como pina, papaya, sandia, mango, manzana, banano, fresas y las uvas rojas sin semillas, cortadas en trozos pequenos.","de fruta fresca surtida como pina, papaya, sandia, mango, manzana, banano, fresas y las uvas rojas sin semillas, cortadas en trozos pequenos.",taza,6,6.0,tazas,"fruta surtida como pina, papaya, sandia, mango, manzana, banano, fresas y las uvas rojas sin semillas, pequenos.",fresca cortadas en trozos,,,papa,1007.9999999999999,g,conversion_volumen_a_gramos_por_densidad
86afb06c-e16a-11ed-b67d-a96d6180cd25,Salpicón de Frutas Colombiano,2,4 tazas de jugo de sandía o Colombiana.,4 tazas de jugo de sandia o colombiana.,jugo de sandia o colombiana.,taza,4,4.0,tazas,jugo de sandia o colombiana.,,,,jugo de sandia o colombiana,960.0,ml,conversion_directa
86afb06c-e16a-11ed-b67d-a96d6180cd25,Salpicón de Frutas Colombiano,3,Helado de vainilla para servir opcional,helado de vainilla para servir opcional,helado de vainilla para servir opcional,,1,1.0,unidad,helado de vainilla para servir,,,,helado de vainilla para servir,,,sin_conversion
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,1,4 bananos firmes y pelados,4 bananos firmes y pelados,bananos firmes y pelados,,4,4.0,unidad,bananos firmes y pelados,,,,banano firm,,,sin_conversion
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,2,1 cucharada de mantequilla,1 cucharada de mantequilla,mantequilla,cucharada,1,1.0,cucharada,mantequilla,,,,mantequilla,14.399999999999999,g,conversion_volumen_a_gramos_por_densidad
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,3,4 cucharadas de azuúcar morena o panela,4 cucharadas de azuucar morena o panela,azuucar morena o panela,cucharada,4,4.0,cucharadas,azuucar morena o panela,,,,azuucar morena o panela,60.0,ml,conversion_directa
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,4,1 cucharada de ralladura de naranja,1 cucharada de ralladura de naranja,ralladura de naranja,cucharada,1,1.0,cucharada,naranja,ralladura,,,naranja,15.0,ml,conversion_directa
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,5,½ taza de jugo de naranja natural,1/2 taza de jugo de naranja natural,jugo de naranja natural,taza,1/2,0.5,taza,jugo de naranja natural,,,,jugo de naranja natural,120.0,ml,conversion_directa
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,6,2 cucharadas de agua,2 cucharadas de agua,agua,cucharada,2,2.0,cucharadas,agua,,,,agua,30.0,g,conversion_volumen_a_gramos_por_densidad
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,7,1 astilla de canela,1 astilla de canela,astilla de canela,,1,1.0,unidad,astilla de canela,,,,astilla de canela,,,sin_conversion
86afb06d-e16a-11ed-8b3b-a96d6180cd25,Bananos Calados,8,Helado de vainilla para servir,helado de vainilla para servir,helado de vainilla para servir,,1,1.0,unidad,helado de vainilla para servir,,,,helado de vainilla para servir,,,sin_conversion
86afb06e-e16a-11ed-ae5d-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,1,4 plátanos bien maduros,4 platanos bien maduros,platanos bien maduros,,4,4.0,unidad,platanos bien maduros,,,,platano,720.0,g,conversion_por_peso_unitario
86afb06e-e16a-11ed-ae5d-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,2,1 cucharada de mantequilla derretida,1 cucharada de mantequilla derretida,mantequilla derretida,cucharada,1,1.0,cucharada,mantequilla,derretida,,,mantequilla,14.399999999999999,g,conversion_volumen_a_gramos_por_densidad
86afb06e-e16a-11ed-ae5d-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,3,4 rebanadas de bocadillo de guayaba,4 rebanadas de bocadillo de guayaba,bocadillo de guayaba,rebanadas,4,4.0,rebanadas,bocadillo de guayaba,,,,bocadillo de guayaba,,,sin_conversion
86afb06e-e16a-11ed-ae5d-a96d6180cd25,Plátanos Asados con Bocadillo y Queso,4,4 rebanadas de queso mozzarella o queso blanco,4 rebanadas de queso mozzarella o queso blanco,queso mozzarella o queso blanco,rebanadas,4,4.0,rebanadas,queso mozzarella o queso blanco,,,,queso mozzarella,,,sin_conversion
86afb06f-e16a-11ed-a4bb-a96d6180cd25,Buñuelos de Plátano Maduro,1,3 plátanos grandes maduros,3 platanos grandes maduros,platanos grandes maduros,,3,3.0,unidad,platanos grandes maduros,,,,platano,540.0,g,conversion_por_peso_unitario
86afb06f-e16a-11ed-a4bb-a96d6180cd25,Buñuelos de Plátano Maduro,2,⅓ taza de queso mozarella o blanco cortado en cubitos,1/3 taza de queso mozarella o blanco cortado en cubitos,queso mozarella o blanco cortado en cubitos,taza,1/3,0.3333333333333333,taza,queso mozarella o blanco,cortado en cubitos,,,queso mozarella,80.0,ml,conversion_directa
86afb06f-e16a-11ed-a4bb-a96d6180cd25,Buñuelos de Plátano Maduro,3,⅓ de taza de pasta de guayaba cortada en cubitos,1/3 de taza de pasta de guayaba cortada en cubitos,de taza de pasta de guayaba cortada en cubitos,,1/3,0.3333333333333333,taza,pasta de guayaba,cortada en cubitos,,,pasta de guayaba,80.0,ml,conversion_directa
86afb06f-e16a-11ed-a4bb-a96d6180cd25,Buñuelos de Plátano Maduro,4,Aceite vegetal para freír,aceite vegetal para freir,aceite vegetal para freir,,1,1.0,unidad,aceite vegetal para freir,,,,aceite vegetal,,,sin_conversion
86afb06f-e16a-11ed-a4bb-a96d6180cd25,Buñuelos de Plátano Maduro,5,Azúcar para decorar opcional,azucar para decorar opcional,azucar para decorar opcional,,1,1.0,unidad,azucar,,,,azucar,,,sin_conversion
86afb070-e16a-11ed-9eef-a96d6180cd25,Arequipe Colombiano,1,96 oz de leche,96 oz de leche,oz de leche,,96,96.0,oz,leche,,,,leche,2721.5519999999997,g,conversion_directa
86afb070-e16a-11ed-9eef-a96d6180cd25,Arequipe Colombiano,2,1 ½ libras de azúcar,1 1/2 libras de azucar,azucar,libras,1 1/2,1.5,libras,azucar,,,,azucar,680.3879999999999,g,conversion_directa
86afb070-e16a-11ed-9eef-a96d6180cd25,Arequipe Colombiano,3,½ cucharadita de bicarbonato de soda,1/2 cucharadita de bicarbonato de soda,bicarbonato de soda,cucharadita,1/2,0.5,cucharadita,bicarbonato de soda,,,,bicarbonato de soda,2.5,ml,conversion_directa
86afb070-e16a-11ed-9eef-a96d6180cd25,Arequipe Colombiano,4,½ de cucharadita de sal,1/2 de cucharadita de sal,de cucharadita de sal,,1/2,0.5,cucharadita,sal,,,,sal,2.5,ml,conversion_directa
86afb070-e16a-11ed-9eef-a96d6180cd25,Arequipe Colombiano,5,1 astilla de canela,1 astilla de canela,astilla de canela,,1,1.0,unidad,astilla de canela,,,,astilla de canela,,,sin_conversion
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,1,2 tazas de ciruelas pasas sin semilla,2 tazas de ciruelas pasas sin semilla,ciruelas pasas sin semilla,taza,2,2.0,tazas,ciruelas pasas sin semilla,,,,ciruela pasa sin semilla,480.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,2,2 tazas de uvas pasas,2 tazas de uvas pasas,uvas pasas,taza,2,2.0,tazas,uvas pasas,,,,uvas pasa,480.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,3,1 taza de vino de Oporto,1 taza de vino de oporto,vino de oporto,taza,1,1.0,taza,vino de oporto,,,,vino de oporto,240.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,4,½ taza de ron oscuro,1/2 taza de ron oscuro,ron oscuro,taza,1/2,0.5,taza,ron oscuro,,,,ron oscuro,120.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,5,2 tazas de brevas caladas,2 tazas de brevas caladas,brevas caladas,taza,2,2.0,tazas,brevas caladas,,,,breva calada,480.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,6,1 libra de mantequilla,1 libra de mantequilla,mantequilla,libra,1,1.0,libra,mantequilla,,,,mantequilla,453.592,g,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,7,1 libra de azuúcar,1 libra de azuucar,azuucar,libra,1,1.0,libra,azuucar,,,,azuucar,453.592,g,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,8,12 huevos grandes a temperatura ambiente,12 huevos grandes a temperatura ambiente,huevos grandes a temperatura ambiente,,12,12.0,unidad,huevos grandes a temperatura ambiente,,,,huevo a temperatura ambiente,,,sin_conversion
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,9,1 libra de harina,1 libra de harina,harina,libra,1,1.0,libra,harina,,,,harina,453.592,g,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,10,1 cucharadita de polvo para hornear,1 cucharadita de polvo para hornear,polvo para hornear,cucharadita,1,1.0,cucharadita,polvo para hornear,,,,polvo para hornear,5.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,11,1 cucharadita de canela molida,1 cucharadita de canela molida,canela molida,cucharadita,1,1.0,cucharadita,canela,molida,,,canela,5.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,12,½ cucharadita de nuez moscada molida,1/2 cucharadita de nuez moscada molida,nuez moscada molida,cucharadita,1/2,0.5,cucharadita,nuez moscada,molida,,,nuez moscada,2.5,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,13,Media cucharadita de clavo molido,media cucharadita de clavo molido,media cucharadita de clavo molido,,1/2,0.5,cucharadita,clavo,molido,,,clavo,2.5,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,14,1 cucharada de extracto de vainilla,1 cucharada de extracto de vainilla,extracto de vainilla,cucharada,1,1.0,cucharada,extracto de vainilla,,,,extracto de vainilla,15.0,ml,conversion_directa
86afb071-e16a-11ed-957d-a96d6180cd25,Torta Negra Colombiana,15,3 cucharadas de dulce quemado o melaza,3 cucharadas de dulce quemado o melaza,dulce quemado o melaza,cucharada,3,3.0,cucharadas,dulce quemado o melaza,,,,dulce quemado o melaza,45.0,ml,conversion_directa
