receta_uuid,receta_titulo,ingrediente_id,ingrediente_linea,cantidad_original,cantidad_conv,cantidad_min,cantidad_max,unidad,ingrediente_nombre,tcac_alimento_codigo,tcac_alimento_nombre,match_method,match_score,cantidad_gramos_est
86af9a40-e16a-11ed-b991-a96d6180cd25,Garullas Colombianas,1,½ libra de mantequilla blanda,½,0.5,,,libra,mantequilla blanda,,,,,
86af9a40-e16a-11ed-b991-a96d6180cd25,Garullas Colombianas,2,1 taza de azúcar,1,1.0,,,taza,azúcar,,,,,
86af9a40-e16a-11ed-b991-a96d6180cd25,Garullas Colombianas,3,2 tazas de harina de maíz precocida Masarepa,2,2.0,,,tazas,harina de maíz precocida Masarepa,,,,,
86af9a40-e16a-11ed-b991-a96d6180cd25,Garullas Colombianas,4,2 huevos,2,2.0,,,,huevos,,,,,
86af9a40-e16a-11ed-b991-a96d6180cd25,Garullas Colombianas,5,½ taza de harina de trigo dividida,½,0.5,,,taza,harina de trigo dividida,,,,,
86af9a40-e16a-11ed-b991-a96d6180cd25,Garullas Colombianas,6,1 libra de queso fresco o cuajada,1,1.0,,,libra,queso fresco o cuajada,,,,,
86af9a41-e16a-11ed-b455-a96d6180cd25,Jujú Colombiano,1,4 plátanos verdes pelados y cortados en tercios,4,4.0,,,,plátanos verdes pelados y cortados en tercios,,,,,
86af9a41-e16a-11ed-b455-a96d6180cd25,Jujú Colombiano,2,2 cucharadas de mantequilla,2,2.0,,,cucharadas,mantequilla,,,,,
86af9a41-e16a-11ed-b455-a96d6180cd25,Jujú Colombiano,3,6 oz queso fresco o queso costeño desmenuzado,6,6.0,,,,oz queso fresco o queso costeño desmenuzado,,,,,
86af9a41-e16a-11ed-b455-a96d6180cd25,Jujú Colombiano,4,Sal al gusto,,,,,,Sal al gusto,,,,,
86af9a41-e16a-11ed-b455-a96d6180cd25,Jujú Colombiano,5,Aceite vegetal para freír,,,,,,Aceite vegetal para freír,,,,,
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,1,12 chicharrones,12,12.0,,,,chicharrones,,,,,
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,2,"2 hojas 1 libra de hojaldre, descongelado",2,2.0,,,hojas,"1 libra de hojaldre, descongelado",,,,,
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,3,12 rebanadas de pasta de guayaba bocadillo,12,12.0,,,rebanadas,pasta de guayaba bocadillo,,,,,
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,4,1 huevo batido,1,1.0,,,,huevo batido,,,,,
86af9a42-e16a-11ed-9cb2-a96d6180cd25,Chicharrones de Guayaba,5,Azúcar para adornar,,,,,,Azúcar para adornar,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,1,1 ½ libra de pescado blanco cortado en trozos,1 ½,1.5,,,libra,pescado blanco cortado en trozos,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,2,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,3,El jugo de 2 limones,,,,,,El jugo de 2 limones,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,4,½ taza de harina de yuca,½,0.5,,,taza,harina de yuca,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,5,Vegetal o aceite de canola para freír,,,,,,Vegetal o aceite de canola para freír,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,6,1 ají amarillo peruano o medio habanero sin semillas,1,1.0,,,,ají amarillo peruano o medio habanero sin semillas,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,7,2 tazas de jugo de mango,2,2.0,,,tazas,jugo de mango,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,8,1 cucharadita de aceite de oliva,1,1.0,,,cucharadita,aceite de oliva,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,9,2 cucharadas de jugo de limón,2,2.0,,,cucharadas,jugo de limón,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,10,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af9a43-e16a-11ed-918d-a96d6180cd25,Chicharrón de Pescado con Ají de Mango,11,2 cucharadas de cilantro finamente picado,2,2.0,,,cucharadas,cilantro finamente picado,,,,,
86af9a44-e16a-11ed-8d20-a96d6180cd25,Masa Casera para Empanadas al Horno,1,2 ½ tazas de harina de trigo o para todo uso,2 ½,2.5,,,tazas,harina de trigo o para todo uso,,,,,
86af9a44-e16a-11ed-8d20-a96d6180cd25,Masa Casera para Empanadas al Horno,2,½ cucharadita de sal,½,0.5,,,cucharadita,sal,,,,,
86af9a44-e16a-11ed-8d20-a96d6180cd25,Masa Casera para Empanadas al Horno,3,"1 barra de mantequilla ¼, fría y cortada en trozos pequeños",1,1.0,,,,"barra de mantequilla ¼, fría y cortada en trozos pequeños",,,,,
86af9a44-e16a-11ed-8d20-a96d6180cd25,Masa Casera para Empanadas al Horno,4,1 huevo,1,1.0,,,,huevo,,,,,
86af9a44-e16a-11ed-8d20-a96d6180cd25,Masa Casera para Empanadas al Horno,5,¼ taza de agua fría helada,¼,0.25,,,taza,agua fría helada,,,,,
86af9a45-e16a-11ed-b020-a96d6180cd25,Huevitos de Codorniz con Salsa Rosada,1,3 docenas de huevos de codorniz,3,3.0,,,,docenas de huevos de codorniz,,,,,
86af9a45-e16a-11ed-b020-a96d6180cd25,Huevitos de Codorniz con Salsa Rosada,2,1 taza de salsa rosada receta aquí,1,1.0,,,taza,salsa rosada receta aquí,,,,,
86af9a45-e16a-11ed-b020-a96d6180cd25,Huevitos de Codorniz con Salsa Rosada,3,Papas fritas para servir,,,,,,Papas fritas para servir,,,,,
86af9a46-e16a-11ed-8151-a96d6180cd25,Pastel Hawaiano,1,1 paquete de hojas de hojaldre descongelado,1,1.0,,,paquete,hojas de hojaldre descongelado,,,,,
86af9a46-e16a-11ed-8151-a96d6180cd25,Pastel Hawaiano,2,1 taza de Jamón en cubitos,1,1.0,,,taza,Jamón en cubitos,,,,,
86af9a46-e16a-11ed-8151-a96d6180cd25,Pastel Hawaiano,3,1 taza de queso mozzarella en cubitos o rallado,1,1.0,,,taza,queso mozzarella en cubitos o rallado,,,,,
86af9a46-e16a-11ed-8151-a96d6180cd25,Pastel Hawaiano,4,1 taza de piña cortada en cubitos,1,1.0,,,taza,piña cortada en cubitos,,,,,
86af9a46-e16a-11ed-8151-a96d6180cd25,Pastel Hawaiano,5,2 huevos batidos con 1 cucharada de agua,2,2.0,,,,huevos batidos con 1 cucharada de agua,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,1,1 libra de camarones cocinados,1,1.0,,,libra,camarones cocinados,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,2,½ cebolla roja finamente picada,½,0.5,,,,cebolla roja finamente picada,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,3,2 cucharadas de cebolla larga picada,2,2.0,,,cucharadas,cebolla larga picada,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,4,⅓ de taza de pimientón rojo finamente picado,⅓,0.3333333333,,,,de taza de pimientón rojo finamente picado,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,5,¼ taza de jugo de limón fresco,¼,0.25,,,taza,jugo de limón fresco,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,6,½ taza de leche de coco espesa,½,0.5,,,taza,leche de coco espesa,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,7,½ de cilantro fresco finamente picado,½,0.5,,,,de cilantro fresco finamente picado,,,,,
86af9a47-e16a-11ed-b8f6-a96d6180cd25,Ceviche de Camarón con Coco,8,Sal y pimienta,,,,,,Sal y pimienta,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,1,5 plátanos maduros pelados y en puré,5,5.0,,,,plátanos maduros pelados y en puré,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,2,2 tazas de queso mozzarella rallado,2,2.0,,,tazas,queso mozzarella rallado,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,3,3 huevos batidos,3,3.0,,,,huevos batidos,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,4,¼ taza de leche,¼,0.25,,,taza,leche,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,5,3 cucharadas de azúcar morena o panela rallada,3,3.0,,,cucharadas,azúcar morena o panela rallada,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,6,3 cucharadas de mantequilla derretida,3,3.0,,,cucharadas,mantequilla derretida,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,7,½ cucharadita cucharaditas de extracto,½,0.5,,,cucharadita,cucharaditas de extracto,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,8,½ cucharadita de polvo de hornear,½,0.5,,,cucharadita,polvo de hornear,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,9,½ cucharadita de canela molida,½,0.5,,,cucharadita,canela molida,,,,,
86af9a48-e16a-11ed-94b9-a96d6180cd25,Torta de Plátano Maduro,10,¼ cucharadita de sal,¼,0.25,,,cucharadita,sal,,,,,
86af9a49-e16a-11ed-970b-a96d6180cd25,Patacones con Carne Desmechada,1,8 patacones receta aquí,8,8.0,,,,patacones receta aquí,,,,,
86af9a49-e16a-11ed-970b-a96d6180cd25,Patacones con Carne Desmechada,2,Carne desmechada o ropa vieja receta aquí,,,,,,Carne desmechada o ropa vieja receta aquí,,,,,
86af9a49-e16a-11ed-970b-a96d6180cd25,Patacones con Carne Desmechada,3,2 tazas de guacamole receta aquí,2,2.0,,,tazas,guacamole receta aquí,,,,,
86af9a49-e16a-11ed-970b-a96d6180cd25,Patacones con Carne Desmechada,4,½ taza de queso mozzarella rallado,½,0.5,,,taza,queso mozzarella rallado,,,,,
86af9a49-e16a-11ed-970b-a96d6180cd25,Patacones con Carne Desmechada,5,¼ taza de cilantro fresco picado,¼,0.25,,,taza,cilantro fresco picado,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,1,2 a 3 libras de costillas de cerdo o carne de cerdo cortada en trozos,2 a 3,,2.0,3.0,libras,costillas de cerdo o carne de cerdo cortada en trozos,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,2,½ taza de salsa de aliños receta aquí,½,0.5,,,taza,salsa de aliños receta aquí,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,3,1 taza de aceite para freír,1,1.0,,,taza,aceite para freír,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,4,2 libras de chorizo cortado en trozos y cocinado,2,2.0,,,libras,chorizo cortado en trozos y cocinado,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,5,Patacones receta aquí,,,,,,Patacones receta aquí,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,6,Yuca frita Ver receta,,,,,,Yuca frita Ver receta,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,7,Papa criolla,,,,,,Papa criolla,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,8,1 to mate grande cortado en trozos,1,1.0,,,,to mate grande cortado en trozos,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,9,Rodajas de limuón para servir,,,,,,Rodajas de limuón para servir,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,10,Guacamole para servir receta aquí,,,,,,Guacamole para servir receta aquí,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,11,Hogao para servir receta aquí,,,,,,Hogao para servir receta aquí,,,,,
86af9a4a-e16a-11ed-a928-a96d6180cd25,Picada o Fritanga Colombiana,12,Ají para servir receta aquí,,,,,,Ají para servir receta aquí,,,,,
86af9a4b-e16a-11ed-94ad-a96d6180cd25,Bollos de Mazorca,1,10 mazorcas frescas de maíz con hojas,10,10.0,,,,mazorcas frescas de maíz con hojas,,,,,
86af9a4b-e16a-11ed-94ad-a96d6180cd25,Bollos de Mazorca,2,3 cucharadas de harina de maíz,3,3.0,,,cucharadas,harina de maíz,,,,,
86af9a4b-e16a-11ed-94ad-a96d6180cd25,Bollos de Mazorca,3,2 cucharadas de azúcar,2,2.0,,,cucharadas,azúcar,,,,,
86af9a4b-e16a-11ed-94ad-a96d6180cd25,Bollos de Mazorca,4,½ cucharadita de sal,½,0.5,,,cucharadita,sal,,,,,
86af9a4b-e16a-11ed-94ad-a96d6180cd25,Bollos de Mazorca,5,Pita de cocina,,,,,,Pita de cocina,,,,,
86af9a4b-e16a-11ed-94ad-a96d6180cd25,Bollos de Mazorca,6,Queso y mantequilla para servir,,,,,,Queso y mantequilla para servir,,,,,
86af9a4c-e16a-11ed-9349-a96d6180cd25,Dulce de Papaya,1,1 papaya mediana,1,1.0,,,,papaya mediana,,,,,
86af9a4c-e16a-11ed-9349-a96d6180cd25,Dulce de Papaya,2,El jugo de 1 limón,,,,,,El jugo de 1 limón,,,,,
86af9a4c-e16a-11ed-9349-a96d6180cd25,Dulce de Papaya,3,2 tazas de azúcar,2,2.0,,,tazas,azúcar,,,,,
86af9a4c-e16a-11ed-9349-a96d6180cd25,Dulce de Papaya,4,3 tazas de agua,3,3.0,,,tazas,agua,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,1,1 + ½ tazas almidón de yuca,1,1.0,,,,+ ½ tazas almidón de yuca,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,2,6 cucharadas de azúcar,6,6.0,,,cucharadas,azúcar,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,3,2 cucharadas de azúcar morena,2,2.0,,,cucharadas,azúcar morena,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,4,1 cucharadita de polvo para hornear,1,1.0,,,cucharadita,polvo para hornear,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,5,Una pizca de sal,,,,,,Una pizca de sal,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,6,¼ taza de mantequilla a temperatura ambiente,¼,0.25,,,taza,mantequilla a temperatura ambiente,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,7,1 huevo grande a temperatura ambiente,1,1.0,,,,huevo grande a temperatura ambiente,,,,,
86af9a4d-e16a-11ed-9deb-a96d6180cd25,Panderos Colombianos,8,1 cucharada de aguardiente o 1 cucharadita de extracto de anís,1,1.0,,,cucharada,aguardiente o 1 cucharadita de extracto de anís,,,,,
86af9a4e-e16a-11ed-a7ab-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,1,1 ½ tazas de frijoles de cabecita negra remojados en agua.,1 ½,1.5,,,tazas,frijoles de cabecita negra remojados en agua.,,,,,
86af9a4e-e16a-11ed-a7ab-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,2,1 huevo grande,1,1.0,,,,huevo grande,,,,,
86af9a4e-e16a-11ed-a7ab-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,3,2 cucharadas de fécula de maíz,2,2.0,,,cucharadas,fécula de maíz,,,,,
86af9a4e-e16a-11ed-a7ab-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,4,Sal y pimienta al gusto,,,,,,Sal y pimienta al gusto,,,,,
86af9a4e-e16a-11ed-a7ab-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,5,2 cucharadas de azúcar,2,2.0,,,cucharadas,azúcar,,,,,
86af9a4e-e16a-11ed-a7ab-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,6,½ cucharadita de ajo en polvo,½,0.5,,,cucharadita,ajo en polvo,,,,,
86af9a4e-e16a-11ed-a7ab-a96d6180cd25,Buñuelos de Fríjol de Cabecita Negra,7,Aceite de canola o vegetal para freír,,,,,,Aceite de canola o vegetal para freír,,,,,
86af9a4f-e16a-11ed-8fdc-a96d6180cd25,Bollo Limpio,1,5 tazas de maíz blanco cocido,5,5.0,,,tazas,maíz blanco cocido,,,,,
86af9a4f-e16a-11ed-8fdc-a96d6180cd25,Bollo Limpio,2,2 tazas de queso fresco rallado o desmenuzado,2,2.0,,,tazas,queso fresco rallado o desmenuzado,,,,,
86af9a4f-e16a-11ed-8fdc-a96d6180cd25,Bollo Limpio,3,6 cucharadas de mantequilla derretida,6,6.0,,,cucharadas,mantequilla derretida,,,,,
86af9a4f-e16a-11ed-8fdc-a96d6180cd25,Bollo Limpio,4,Sal a su gusto,,,,,,Sal a su gusto,,,,,
86af9a4f-e16a-11ed-8fdc-a96d6180cd25,Bollo Limpio,5,Hojas de maíz para envolver,,,,,,Hojas de maíz para envolver,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,1,2 ¼ cucharaditas de levadura,2 ¼,2.25,,,cucharaditas,levadura,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,2,7 oz + 4 cucharadas de agua tibia,7,7.0,,,,oz + 4 cucharadas de agua tibia,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,3,4 tazas de harina para todo uso,4,4.0,,,tazas,harina para todo uso,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,4,1 cucharadita de sal,1,1.0,,,cucharadita,sal,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,5,½ taza de azúcar y un poco más para adornar,½,0.5,,,taza,azúcar y un poco más para adornar,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,6,½ taza de mantequilla sin sal derretida,½,0.5,,,taza,mantequilla sin sal derretida,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,7,1 cucharada de extracto de vainilla,1,1.0,,,cucharada,extracto de vainilla,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,8,2 huevos grandes a temperatura ambiente,2,2.0,,,,huevos grandes a temperatura ambiente,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,9,1 huevo batido para el glaseado,1,1.0,,,,huevo batido para el glaseado,,,,,
86af9a50-e16a-11ed-85c9-a96d6180cd25,Mojicones o Pan Mojicón,10,2 cucharadas de mantequilla derretida para el glaseado,2,2.0,,,cucharadas,mantequilla derretida para el glaseado,,,,,
86afb03c-e16a-11ed-bc7f-a96d6180cd25,Regañonas o Torticas de Maiz,1,4 mazorcas,4,4.0,,,,mazorcas,,,,,
86afb03c-e16a-11ed-bc7f-a96d6180cd25,Regañonas o Torticas de Maiz,2,3 huevos batidos,3,3.0,,,,huevos batidos,,,,,
86afb03c-e16a-11ed-bc7f-a96d6180cd25,Regañonas o Torticas de Maiz,3,1 cucharadita de azúcar,1,1.0,,,cucharadita,azúcar,,,,,
86afb03c-e16a-11ed-bc7f-a96d6180cd25,Regañonas o Torticas de Maiz,4,1 cucharadita de polvo para hornear,1,1.0,,,cucharadita,polvo para hornear,,,,,
86afb03c-e16a-11ed-bc7f-a96d6180cd25,Regañonas o Torticas de Maiz,5,Sal y pimienta,,,,,,Sal y pimienta,,,,,
86afb03c-e16a-11ed-bc7f-a96d6180cd25,Regañonas o Torticas de Maiz,6,Aceite vegetal para freír,,,,,,Aceite vegetal para freír,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,1,Aceite para freír,,,,,,Aceite para freír,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,2,8 onzas de queso blanco para freír cortado en 4 palos de ½ pulgada,8,8.0,,,onzas,queso blanco para freír cortado en 4 palos de ½ pulgada,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,3,2 tazas de harina,2,2.0,,,tazas,harina,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,4,1 cucharadita de sal,1,1.0,,,cucharadita,sal,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,5,4 cucharaditas de azúcar,4,4.0,,,cucharaditas,azúcar,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,6,1 cucharadita de polvo para hornear,1,1.0,,,cucharadita,polvo para hornear,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,7,5 cucharadas de mantequilla,5,5.0,,,cucharadas,mantequilla,,,,,
86afb03d-e16a-11ed-9c6e-a96d6180cd25,Palitos o Deditos de Queso,8,6 cucharadas de agua con gas o agua helada,6,6.0,,,cucharadas,agua con gas o agua helada,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,1,2 cucharadas de aceite vegetal,2,2.0,,,cucharadas,aceite vegetal,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,2,½ taza de cebolla blanca destrozado,½,0.5,,,taza,cebolla blanca destrozado,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,3,½ pimientón cortado en cubitos,½,0.5,,,,pimientón cortado en cubitos,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,4,2 dientes de ajo picados,2,2.0,,,dientes,ajo picados,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,5,½ cucharadita de achiote molido,½,0.5,,,cucharadita,achiote molido,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,6,1 cucharadita de comino molido,1,1.0,,,cucharadita,comino molido,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,7,½ libra de carne molida,½,0.5,,,libra,carne molida,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,8,1 taza papas cocinadas y cortadas en cubitos,1,1.0,,,taza,papas cocinadas y cortadas en cubitos,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,9,½ taza de caldo de carne,½,0.5,,,taza,caldo de carne,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,10,Sal al gusto,,,,,,Sal al gusto,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,11,1 yema de huevo,1,1.0,,,,yema de huevo,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,12,2 tazas de harina,2,2.0,,,tazas,harina,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,13,½ cucharadita de sal,½,0.5,,,cucharadita,sal,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,14,½ cucharadita de polvo de hornear,½,0.5,,,cucharadita,polvo de hornear,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,15,4 cucharadas de mantequilla,4,4.0,,,cucharadas,mantequilla,,,,,
86afb03e-e16a-11ed-a2cc-a96d6180cd25,Empanaditas de Carne,16,¼ de taza de agua helada,¼,0.25,,,,de taza de agua helada,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,1,Hielo,,,,,,Hielo,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,2,1 taza de fresas cortadas en cubitos,1,1.0,,,taza,fresas cortadas en cubitos,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,3,1 taza de rebanadas de banano,1,1.0,,,taza,rebanadas de banano,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,4,1 taza de cubitos de piña fresca,1,1.0,,,taza,cubitos de piña fresca,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,5,1 taza de mango cortado en cubitos,1,1.0,,,taza,mango cortado en cubitos,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,6,Leche condensada a tu gusto,,,,,,Leche condensada a tu gusto,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,7,1 taza de coco rallado,1,1.0,,,taza,coco rallado,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,8,Cerezas para decorar,,,,,,Cerezas para decorar,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,9,Pitillo y cuchara para servir,,,,,,Pitillo y cuchara para servir,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,10,2 tazas de pulpa de maracuyá,2,2.0,,,tazas,pulpa de maracuyá,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,11,½ taza de agua,½,0.5,,,taza,agua,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,12,¾ taza de azúcar,¾,0.75,,,taza,azúcar,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,13,2 tazas de pulpa mora,2,2.0,,,tazas,pulpa mora,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,14,½ taza de agua,½,0.5,,,taza,agua,,,,,
86afb03f-e16a-11ed-9261-a96d6180cd25,Cholado Colombiano,15,¾ taza taza de azúcar,¾,0.75,,,taza,taza de azúcar,,,,,
86afb040-e16a-11ed-adac-a96d6180cd25,Cocadas de Arequipe o Dulce de Leche,1,Aceite en aerosol,,,,,,Aceite en aerosol,,,,,
86afb040-e16a-11ed-adac-a96d6180cd25,Cocadas de Arequipe o Dulce de Leche,2,5 tazas de coco rallado,5,5.0,,,tazas,coco rallado,,,,,
86afb040-e16a-11ed-adac-a96d6180cd25,Cocadas de Arequipe o Dulce de Leche,3,1 taza de arequipe o dulce de leche,1,1.0,,,taza,arequipe o dulce de leche,,,,,
